published;title;summary;link
Mon, 31 Jul 2017 07:56:34 +0000;#GTMTips: Create String From Multiple Object Properties;Facebook&rsquo s pixel has an attribute named content_ids (required for Dynamic Ads), which requires an Array of content IDs as its value. It&rsquo s very possible you&rsquo re running this pixel on a site which already has Enhanced Ecommerce for Universal Analytics implemented, and now you want to use the same Enhanced Ecommerce data that your developers have already made available in this Facebook pixel.. Or perhaps you want to concatenate a list of strings, such as article tags (['culture', 'politics']), and send it as a comma-separated string to Google Analytics ('culture,politics').;https://www.simoahava.com/gtm-tips/create-string-multiple-object-properties/
Mon, 26 Jun 2017 07:54:57 +0000;#GTMTips: Send Google Analytics Tag To Multiple Properties;Here we are again, revisiting an old theme. When using Google Tag Manager, we often want to send the contents of the same tag to multiple Universal Analytics properties. With on-page GA, this used to be quite simple, as all you had to do was create a new tracker and then just remember to run the ga('trackerName.send'...) commands to all the trackers (or you could use my duplicator plugin). With GTM, your options are more limited, since Google Tag Manager abstracts the tracker object, giving you far fewer tools to work with.;https://www.simoahava.com/gtm-tips/send-google-analytics-tag-multiple-properties/
Tue, 13 Jun 2017 08:27:38 +0000;#GTMTips: Use customTask To Access Tracker Values In Google Tag Manager;One of the things I&rsquo ve recommended from the get-go is to always send the Client ID to Google Analytics with your users&rsquo hits. This is very useful for adding a level of granularity to your tracking. At first, I recommended using an Event tag to do this. Then I modified my approach a little so that you could send it with your initial Page View (thus not inflating your hit counts).;https://www.simoahava.com/gtm-tips/use-customtask-access-tracker-values-google-tag-manager/
Thu, 11 May 2017 04:05:13 +0000;Google Analytics Settings Variable In GTM;Let&rsquo s face it - most of us use Google Tag Manager for one main purpose: to deploy and configure Google Analytics tracking on a website. I&rsquo d wager that once you start using GTM, you won&rsquo t be implementing Universal Analytics the old-fashioned way, with on-page code, any more. But running Universal Analytics tags through GTM isn&rsquo t yet a perfect workflow. We&rsquo re still missing things like proper plugin support and the option to properly differentiate between the tracker and the hit - both of which are easy to do with an on-page implementation.;https://www.simoahava.com/analytics/google-analytics-settings-variable-in-gtm/
Mon, 08 May 2017 07:23:51 +0000;#GTMTips: Enable And Fire Triggers In Google Tag Manager;This is, by no means, a novel topic in this blog. I&rsquo ve covered Google Tag Manager&rsquo s event tracking and triggers numerous times before (see below)..  Auto-Event Tracking In GTM 2.0.  #GTMtips: Track Outbound Links In GTM V2.  #GTMtips: Fix Problems With GTM Listeners.  Trigger Guide For Google Tag Manager.  However, based on the number of queries we still see in the Google Tag Manager Product Forums about event tracking, I believe one particular aspect of GTM&rsquo s triggers invites revisiting.;https://www.simoahava.com/gtm-tips/enable-fire-triggers-google-tag-manager/
Wed, 26 Apr 2017 10:20:26 +0000;New Approval Workflow In GTM 360;Apart from the unlimited number of workspaces, the 360 Suite version of Google Tag Manager didn&rsquo t have any differentiation from the free version feature-wise, until today..  GTM just introduced an approval workflow, which allows you to exercise some additional control over what changes are pushed to the live site, or created into versions.. Note that this update also introduced a small change in the regular GTM UI - mainly, the menu that used to have &ldquo Create Version&rdquo , &ldquo Publish&rdquo and &ldquo Preview&rdquo is now changed into a dual button layout with just Preview and Submit as the options.;https://www.simoahava.com/analytics/new-approval-workflow-gtm-360/
Wed, 26 Apr 2017 07:40:54 +0000;Track Autocomplete Search In Google Tag Manager;Autocomplete search is a tricky thing to track. The underlying logic is that when the user starts feeding characters into a search form, the search suggests results based on a limited input. If the user is not satisfied with the results, they can continue adding characters to the search, thus increasing the accuracy. Often there&rsquo s also the option to revert to a regular search with what they&rsquo ve already written. Tracking this logic in tools like Google Analytics is difficult, because there&rsquo s really no way to know if the search was successful.;https://www.simoahava.com/analytics/track-autocomplete-search-google-tag-manager/
Mon, 10 Apr 2017 10:24:11 +0000;#GTMTips: User Permissions;In this #GTMTips article, we&rsquo ll take a look at user permissions and access control levels that Google Tag Manager lets you set today. Doing access control right from a user interface AND user experience perspective is really difficult, and GTM is no exception. Nevertheless, there are several levels of user control that you can modify from account and container settings, and it&rsquo s useful to familiarize with these so that managing a big, sprawling account hierarchy would be just a bit easier.;https://www.simoahava.com/gtm-tips/user-permissions/
Mon, 03 Apr 2017 08:52:28 +0000;GTM Tools: Release Notes And User Guide;With the release of the latest Google Tag Manager API version, it&rsquo s time to release the new version of GTM Tools. Most of the changes have been done under the hood, with the entire codebase refactored for improved stability.. I released the first toolset in October 2014, and quickly released an updated UI a few months later. Aside from a few bug fixes and stability improvements, the tools have remained largely unchanged since then.;https://www.simoahava.com/analytics/gtm-tools-release-notes-and-user-guide/
Fri, 31 Mar 2017 12:16:49 +0000;Google Tag Manager API V2 Released;Google Tag Manager has a very nifty programmatic API that lets you do almost anything that&rsquo s also possible within the GTM UI. I&rsquo ve used the API a lot, most notably for my GTM Tools, which might be getting a new release soon, too!. The API was recently updated to its second release version (V2), and in this article I want to go over the additions, removals, and changes that the new version introduced.;https://www.simoahava.com/analytics/google-tag-manager-api-v2-released/
Wed, 08 Mar 2017 15:15:04 +0000;#GTMTips: Cross-domain Tracking With Multiple GA Trackers;To be fair, this tip isn&rsquo t just for Google Tag Manager but for regular old on-page Google Analytics as well. It&rsquo s one of those little things that&rsquo s corroding your data quality without you ever realizing it. Namely, this tip is about how to handle cross-domain tracking in situations where you are sending data to multiple Google Analytics properties on the same page.. It&rsquo s a very typical scenario - you have a &ldquo local&rdquo property, which tracks only the traffic of the current site, and then a &ldquo rollup&rdquo property, where you send data from all your organization&rsquo s websites.;https://www.simoahava.com/gtm-tips/cross-domain-tracking-with-multiple-ga-trackers/
Wed, 01 Mar 2017 10:18:43 +0000;100+ Google Tag Manager Learnings;I&rsquo ve always been proud to avoid the typical headline clickbait of &ldquo Ultimate guide to pigeon care&rdquo , &ldquo All you need to know about the Great Vowel Shift&rdquo , &ldquo Did you know that you&rsquo ve been smoking peyote wrong your whole life?&rdquo . I&rsquo m ready to make an exception now by adding a BIG WHOPPING NUMBER to the title. You see, the amount of knowledge one can accumulate about anything they do on a daily basis is mind-blowing.;https://www.simoahava.com/analytics/100-google-tag-manager-learnings/
Mon, 20 Feb 2017 15:22:50 +0000;Mixcloud Player Tracking In Google Tag Manager;A couple of years ago I wrote an article on tracking interactions with the SoundCloud widget via Google Tag Manager. When a platform provides a JavaScript embed API, it&rsquo s surprisingly easy to track interactions with the player. You&rsquo ve seen this with YouTube, with SoundCloud, with JWPlayer, and now you&rsquo ll see how to do this with the Mixcloud player..  If you don&rsquo t know what Mixcloud is, well it&rsquo s a hugely popular streaming service for DJs, podcasts, radio shows, and other published radio media.;https://www.simoahava.com/analytics/mixcloud-player-integration-google-tag-manager/
Fri, 10 Feb 2017 10:16:15 +0000;#GTMTips: Test Against Multiple URLs In Your Triggers;The beauty of #GTMTips, at least how I&rsquo ve envisioned them, is that they can be really simple or crazy complex. The important thing is that the idea is conveyed clearly enough. That&rsquo s why so many of these tips have originated from discussions in our Google Tag Manager Google+ community, the Product Forums, and in private email correspondence with people asking for help. Today&rsquo s tip, for example, originated from a back-and-forth with Süleyman Okan, so thank you for the inspiration!;https://www.simoahava.com/gtm-tips/gtmtips-test-multiple-urls-triggers/
Wed, 08 Feb 2017 16:14:44 +0000;Capturing The Correct Element In Google Tag Manager;Google Tag Manager provides us with a bunch of handy triggers, designed to make capturing user interactions on the website much easier. These triggers are part of a paradigm called auto-event tracking, which comprises the Click, Form, History, and JavaScript Error trigger types..  Now, I&rsquo ve covered GTM&rsquo s triggers many, many times before. If you need a refresher, take a look at the following articles:.  Trigger Guide For Google Tag Manager Auto-Event Tracking In GTM 2.;https://www.simoahava.com/analytics/capturing-the-correct-element-in-google-tag-manager/
Tue, 24 Jan 2017 10:37:43 +0000;Automated Tests For Google Tag Manager's dataLayer;One of the biggest fears I have as a Google Tag Manager user is a broken release of the website (or app) on which I have deployed GTM. Far too often, lack of proper communication practices within an organization lead to a release being pushed out without thoroughly testing how this release impacts any existing tracking solutions..  Luckily there are ways to mitigate this. The most significant and impactful precautions you can take are all about process:;https://www.simoahava.com/analytics/automated-tests-for-google-tag-managers-datalayer/
Wed, 18 Jan 2017 11:34:13 +0000;#GTMTips: 10 Useful Custom JavaScript Tricks;I recently published a #GTMTips guide called 10 Useful CSS Selectors, and it was very well received. Inspired by the feedback, here&rsquo s the next instalment. This time, we&rsquo re going over some useful JavaScript tips and tricks that you can use to make your Google Tag Manager deployment even more efficient. I&rsquo ve written a lot about JavaScript in this blog, and I intend to keep on doing so in the future. As always, if JavaScript is somewhat of a mystery to you, I strongly recommend you take the Codecademy (free) course on JS, and take a look at the other available web technology tracks while you&rsquo re there!;https://www.simoahava.com/gtm-tips/10-useful-custom-javascript-tricks/
Wed, 04 Jan 2017 10:37:16 +0000;#GTMTips: 10 Useful CSS Selectors;Without a doubt, the possibility to leverage CSS selectors in Google Tag Manager&rsquo s trigger conditions is one of the most useful features of the platform. It gives you an amazing amount of flexibility, especially when combined with GTM&rsquo s click and form triggers.. Essentially, CSS selectors let you test an HTML Element against a selector string. This check verifies that the element matches the given selector. In practice, this would mean that when you use the click or form trigger, you can check if the Click Element or Form Element built-in variables match a specific selector, allowing you to confirm that the action happened on the correct element.;https://www.simoahava.com/gtm-tips/10-useful-css-selectors/
Tue, 13 Dec 2016 10:01:42 +0000;#GTMTips: Change Management With Workspaces;A while ago, the Google Tag Manager team published one of my favorite feature releases in the history of GTM: Workspaces. I was so thrilled by this release that I went ahead and published a guide on how to implement and leverage this new feature.. Workspaces is a very comprehensive feature in Google Tag Manager. This is because it changed the entire underlying data model. We no longer work directly with a single container draft.;https://www.simoahava.com/gtm-tips/change-management-workspaces/
Wed, 07 Dec 2016 13:27:57 +0000;Log Failed Google Analytics Requests In Google Analytics;READ THIS (26 Aug 2019)!! Unfortunately, the update I made in 2016 contained code that was incomplete and broken. I nevert noticed this until it was pointed out to me almost three years later. At this point, I don&rsquo t have a working backup of the solution, so unless some internet archive / cache service manages to surface the code, this article is basically lost..  UPDATE 20 December 2016: I made some fixes to the solution - be sure to grab the latest code snippet from below!;https://www.simoahava.com/analytics/log-failed-google-analytics-requests-google-analytics/
Thu, 01 Dec 2016 06:13:52 +0000;Spam Filter Insertion Tool;I took my Spam Filter Insertion Tool down since it&rsquo s very ineffective for tackling referral spam in Google Analytics. There are far better ways to combat spam.. You can still download the source in the GitHub repository if you want to build the tool yourself.;https://www.simoahava.com/spam-filter/
Mon, 14 Nov 2016 08:59:32 +0000;Google Analytics Client ID In AMP Pages;This article is a collaboration between Simo and Dan Wilkerson. Dan&rsquo s one of the smartest analytics developers out there, and he&rsquo s already contributed a great #GTMTips guest post. It&rsquo s great to have him back here sharing his insight on working with Accelerated Mobile Pages (AMP).. So, we&rsquo re back on AMP! Simo wrote a long, sprawling AMP for Google Tag Manager guide a while ago, and Dan has also contributed to the space with his guide for AMP and Google Analytics.;https://www.simoahava.com/analytics/google-analytics-client-id-amp-pages/
Thu, 10 Nov 2016 08:09:09 +0000;Accelerated Mobile Pages Via Google Tag Manager;Google Tag Manager recently published support for Accelerated Mobile Pages (AMP). This support comes in the form of a new Container type in Google Tag Manager..  When you create an AMP container in GTM, you are actually setting up an external configuration for AMP, which leverages AMP&rsquo s own analytics module. As befits Google Tag Manager, creating the configuration is done in the familiar Google Tag Manager user interface, and you have (almost) all the tools of regular Google Tag Manager at your disposal.;https://www.simoahava.com/analytics/accelerated-mobile-pages-via-google-tag-manager/
Tue, 01 Nov 2016 11:58:07 +0000;#GTMTips: Fix The Rogue Referral Problem In Single-Page Sites;Single-page sites (or single-page apps) typically have just one page load. When navigating the site, subsequent content is either uncovered from the DOM, where it&rsquo s been in a hidden state, or loaded from the server using HTTP requests that do not invoke a new page refresh. This behavior, however, has some implications for Google Analytics tracking, especially when configured via Google Tag Manager.. The crux of the problem is this: When you create a Google Analytics tracker, the URL of the page (without a possible #hash) from when the tracker was created is sent as the value of the Document Location field with every hit that uses this tracker.;https://www.simoahava.com/gtm-tips/fix-rogue-referral-problem-single-page-sites/
Wed, 26 Oct 2016 11:34:28 +0000;Site Speed Sample Rate And Multiple Page Views;Google Analytics&rsquo Site Speed reports are pretty darn great. They report automatically on various milestones in the process the browser undertakes when rendering content. These reports leverage the Navigation Timing API of the web browser, and they are (typically) collected on the first Page View hit of a page.. And this is all fine. As I said, it&rsquo s a great feature of Google Analytics, and lends itself handily to spotting issues in the quite complex client-server negotiation that goes on when your web browser requests content from the web server.;https://www.simoahava.com/analytics/site-speed-sample-rate-multiple-page-views/
Tue, 18 Oct 2016 15:06:53 +0000;#GTMTips: Restrict Custom HTML Tag Scope;What better way to celebrate the 50th #GTMTips article than, well, a really useful Google Tag Manager tip?! This tip is so useful and simple it encapsulates everything that I had in mind when starting this series. The tip is about restricting scope of Custom HTML Tags. This is an important concept, because it&rsquo s possible that you&rsquo re stuffing your page&rsquo s global JavaScript namespace with all sorts of junk, and thus inadvertently causing conflicts.;https://www.simoahava.com/gtm-tips/restrict-custom-html-tag-scope/
Wed, 12 Oct 2016 10:16:11 +0000;Introducing GA Spy For Google Analytics;This is a guest post by Stephen Harris from Seer Interactive . He was kind enough to share his awesome solution in this blog, so I&rsquo m very grateful indeed for his contribution.. If Google Tag Manager is loaded as the primary instrument for tracking on a webpage (as it should be), then all webpage tracking could and should be configurable via GTM. But we don&rsquo t always control the circumstances, and it&rsquo s not uncommon to face hardcoded Google Analytics tracking outside of GTM.;https://www.simoahava.com/analytics/introducing-ga-spy-for-google-analytics/
Fri, 30 Sep 2016 07:44:44 +0000;#GTMTips: Debug Change History In GTM;Google Tag Manager can be quite the hierarchical mess. You have accounts which comprise containers. Containers are split into container versions, and you use workspaces to create new versions. Phew! Trying to keep tabs on all the activity within these layers can be quite the chore.. In this #GTMTips article, I&rsquo ll do a quick walkthrough of (almost) all the places where you can review changes made in your Google Tag Manager account and container.;https://www.simoahava.com/gtm-tips/debug-change-history-gtm/
Wed, 21 Sep 2016 15:17:54 +0000;10 JavaScript Concepts For Web Analytics Implementation;I&rsquo ve already written extensively about JavaScript in web analytics implementation. Suffice to say, understanding at least the basics is absolutely necessary to survive in the technical medium of the web browser..  This article expands on a conference talk I gave at MeasureCamp IX, London a short while ago. I&rsquo ve always been quite single-minded about the importance of JavaScript in web analytics development, and it was a pleasure for me to get some of that off my chest.;https://www.simoahava.com/analytics/10-javascript-concepts-for-web-analytics-implementation/
Mon, 29 Aug 2016 15:08:24 +0000;Revamped User Interface In Google Tag Manager;It&rsquo s been a crazy week. Just crazy. Not only did Google Tag Manager introduce Workspaces, arguably one of its most important releases ever for GTM, but they also revamped the user interface! So very big changes have been underfoot, and I&rsquo m so happy to be writing about them, because in my completely biased opinion these changes are amazing and well worth the long wait.. In this article, I want to quickly walk you through what I think are the most meaningful changes in the interface.;https://www.simoahava.com/analytics/revamped-user-interface-in-google-tag-manager/
Mon, 29 Aug 2016 15:07:35 +0000;Google Tag Manager Workspaces;Well, well, well. Welcome to the Enterprise Game, Google Tag Manager! You know, if you took a look at all the feature requests and complaints that pass through the Google+ community or the Product Forums, you&rsquo d notice that a large portion of them revolve around lack of multi-user and multi-team support in the tool. Well GTM has taken a gigantic leap forward to soothe these concerns, with the release of its latest feature: WORKSPACES.;https://www.simoahava.com/analytics/google-tag-manager-workspaces/
Wed, 17 Aug 2016 08:23:06 +0000;Troubleshooting Cross-Domain Tracking In Google Analytics;Cross-domain tracking, in Google Analytics, is the process of passing information stored in browser cookies from one domain to another. Due to web browsers&rsquo same-origin policy, a browser cookie is only available to the domain it is written on and all its subdomains (by default). Since Google Analytics uses cookies to persist the Client ID, once the user moves from domain to domain it&rsquo s important to somehow pass this Client ID, too.;https://www.simoahava.com/analytics/troubleshooting-cross-domain-tracking-in-google-analytics/
Tue, 02 Aug 2016 13:01:25 +0000;Run Google Tag Manager And Google Analytics In Local Files;Last updated 2 March 2018.. Every now and then you might be urged to run Google Tag Manager and/or Google Analytics locally, meaning without the benefit of a web server serving your files. In other words, you&rsquo re loading an HTML file from your computer in the web browser. You can identify a locally run file by the file:/// protocol in the address bar..  Now, deploying Google Tag Manager onto that file with the hopes of running Google Analytics requests locally isn&rsquo t quite simple.;https://www.simoahava.com/analytics/run-google-tag-manager-google-analytics-local-files/
Wed, 27 Jul 2016 08:43:20 +0000;#GTMTips: Use eventTimeout With eventCallback;There are times when I&rsquo m disappointed with Google&rsquo s developer documentation, especially for Google Tag Manager. Most of the time they get it right, and I&rsquo d say around 80% of questions being thrown around the forums can be answered just by reading through the documentation. But there are some cases where the documentation is misleading or even downright dangerous. One of these cases is Enhanced Ecommerce.. This isn&rsquo t going to be a thorough critique of said documentation, but the tip in this post has to do with one of the examples that the documentation gives for measuring Product Clicks.;https://www.simoahava.com/gtm-tips/use-eventtimeout-eventcallback/
Mon, 18 Jul 2016 08:42:34 +0000;Attribution In Enhanced Ecommerce Reports;Enhanced Ecommerce is a very useful set of reports in Google Analytics. They extend the standard Ecommerce funnel, which measures only purchases, and allow you to observe products from the very first impression, through various interactions, all the way to the purchase and even beyond, if the user wanted a refund. Google has some solid documentation on how to implement and interpret Enhanced Ecommerce, but if there&rsquo s one area that would deserve more illumination, it&rsquo s attribution.;https://www.simoahava.com/analytics/attribution-enhanced-ecommerce-reports/
Wed, 22 Jun 2016 07:31:57 +0000;#GTMTips: Deploy GTM In Your Chrome Extension;Have you created a Chrome Extension, and now you&rsquo re dying to find out how users are interacting with it? Perhaps you want to see what features are (not) being utilized, or perhaps you&rsquo re just interested in knowing if people are actually using it.. In this article, I&rsquo ll show you how to configure Google Tag Manager, so that it works in the restricted sandbox of the Chrome Extension. You&rsquo ll need to make some tweaks, but it&rsquo s still perfectly doable.;https://www.simoahava.com/gtm-tips/gtmtips-deploy-gtm-chrome-extension/
Wed, 15 Jun 2016 11:47:58 +0000;Content Dashboard With Klipfolio And Google Analytics;I have very little against Google Analytics&rsquo default dashboards. The reason I shy away from them is because they lack the type of customization I&rsquo ve come to expect from a dashboarding tool. On top of that, they only let you look at GA data, and I learned early on in my career that focusing on just one vertical is one of the cardinal sins you can make as an analyst.;https://www.simoahava.com/analytics/content-dashboard-klipfolio-google-analytics/
Wed, 08 Jun 2016 16:09:45 +0000;Measure Google Tag Manager Event Duration;Google Tag Manager is a great tool. Yeah, you came all the way to this article to read that truism. It also performs really well, loading at a sweet, swift pace even on a slow connection, thanks to pretty decent response times from Google servers. On top of that, the library itself loads asynchronously, meaning the container download doesn&rsquo t interrupt the browser as it tries to make sense of your messy HTML.;https://www.simoahava.com/analytics/measure-google-tag-manager-event-duration/
Wed, 25 May 2016 10:49:46 +0000;Simple Tracker Duplication For Universal Analytics;First of all, I&rsquo m sorry about the title. I should really stop throwing the word &ldquo simple&rdquo around, since people always tell me that the stuff I claim to be easy and straightforward is rarely so. But since this is my blog, I reserve the right to use whatever stupid and misleading terminology I want. I maintain that what follows IS quite simple, especially when considering the amount of complexity it reduces in your Universal Analytics setup.;https://www.simoahava.com/analytics/simple-tracker-duplication-universal-analytics/
Tue, 17 May 2016 07:25:04 +0000;#GTMTips: Using document.write Safely In GTM Tags;This article is a guest article by someone from the analytics community I really look up to. Dan Wilkerson is an analytics developer at Bounteous, a company I hold in high esteem. Dan is one of the smartest technical analytics experts out there, and a large bulk of the awesome scripts and hacks that Bounteous produces (almost on a daily basis) have been orchestrated by him. So I&rsquo m very pleased to give the floor to Dan, so that he can tell you all about using the pesky document.;https://www.simoahava.com/gtm-tips/using-document-write-safely-gtm-tags/
Mon, 25 Apr 2016 10:02:10 +0000;#GTMTips: The Timer Trigger;Google Tag Manager has a Trigger type which fires after a certain duration of time has passed on the web page: the Timer Trigger. The most common uses for the Timer Trigger seem to be either to send an event to Google Analytics after X seconds of dwell time (to kill the Bounce), or to defer a Tag from firing until some asynchronous request has completed with certainty.. In the previous version of Google Tag Manager, the Timer was a separate listener Tag, which meant that you could start a timer based on a user interaction such as a click.;https://www.simoahava.com/gtm-tips/timer-trigger/
Mon, 04 Apr 2016 15:11:07 +0000;#GTMTips: 10 Blogs, 10 Articles, 10 People To Follow;Quite a while ago, I wrote an article on what I considered (then) to be my favorite Google Tag Manager resources. Many of them are still very valid, but I still wanted to write a follow-up. Times have changed, and GTM is very different from what it was two years ago when I wrote the post.. So in this article, I want to divert your attention to 10 blogs, 10 articles, and 10 people - all which are and/or share excellent Google Tag Manager content on a periodic basis.;https://www.simoahava.com/gtm-tips/gtmtips-10-blogs-10-articles-10-people-follow/
Thu, 24 Mar 2016 15:07:02 +0000;Blog Statistics;I started writing articles in May, 2013. The first couple of articles written during the first months of this blog&rsquo s life were not very good. Things picked up when I started focusing only on Google Analytics and Google Tag Manager articles.. The following statistics are powered by Google Data Studio.;https://www.simoahava.com/blog-statistics/
Thu, 24 Mar 2016 07:11:53 +0000;#GTMTips: Track JavaScript Errors As Events;Back back to the friggin&rsquo basics. Almost two years ago, I wrote a two-parter on how to have fun with Google Tag Manager: Part 1, and Part 2. The first part had a nice exercise for tracking JavaScript Errors as Google Analytics Events, using the recently published &ldquo JavaScript Error Listener&rdquo Tag.. Well, that was in GTM V1. Now we&rsquo ve been smoothly sailing with the wonderful new interface for well over a year, and it&rsquo s time to update some of these nifty tricks.;https://www.simoahava.com/gtm-tips/track-javascript-errors-events/
Thu, 17 Mar 2016 17:43:03 +0000;Debug Google Analytics On Your Mobile Browser;I&rsquo m currently at SMX München, which is still one of my favorite conferences in Europe. The quality of the talks is superb, and the organization is just perfect. So today, after my talk (joint session with the awesome Dave Sottimano), I was listening to the inimitable Mike King give an excellent presentation together with Ari Nahmani on technical skill prerequisites for all digital marketers today. Needless to say, I strongly agree with their view that digital marketing has always been a technical discipline, and the web is getting more and more complex each day that passes.;https://www.simoahava.com/analytics/debug-google-analytics-on-your-mobile-browser/
Thu, 10 Mar 2016 16:37:05 +0000;Track Content Engagement Part 2;A couple of days ago, I wrote an article on tracking content engagement. Even though the solution itself works, and it&rsquo s a really neat trick if I can say so myself, it has its problems.. After all the glory I showered on User Timings in Google Analytics, they have one serious flaw: they cap at 10,000 samples per day. What a ridiculous, arbitrary limit.. In any case, this means that if you have enough traffic to accumulate 10K user timing hits per day, it means that the solution I provided in the previous article will not work for you, as the Pageviews will not be capped, meaning the calculation of Total Engaged Time / Pageviews will be skewed.;https://www.simoahava.com/analytics/track-content-engagement-part-2/
Tue, 08 Mar 2016 15:12:31 +0000;Track Content Engagement Via GTM;When looking at Google Analytics reports, you&rsquo d think you get a pretty good idea of how people are interacting with your site, right? I mean, you&rsquo re tracking events here, pageviews there, and user timings, custom dimensions, custom metrics, and calculated metrics are all part of your daily lingo. But you&rsquo re also probably aware of how futile this tracking is. After all, all you&rsquo re seeing are numbers that reflect certain outcomes the visitors have produced on the website, and how these outcomes match against your preconceived goals and objectives, right?;https://www.simoahava.com/analytics/track-content-engagement-via-gtm/
Wed, 24 Feb 2016 09:59:19 +0000;Google Analytics Endpoint Debugger;This is a really cool feature for Google Analytics data collection, of which I&rsquo ve heard very, very little buzz. It&rsquo s a way to debug any and all hits sent to the Google Analytics endpoint at https://www.google-analytics.com/collect..  In all simplicity, you just need to copy the entire URL of the HTTP request to your clipboard, paste it into a web browser, and add /debug between the hostname and /collect.;https://www.simoahava.com/analytics/google-analytics-endpoint-debugger/
Thu, 04 Feb 2016 09:06:59 +0000;#GTMTips: Check If DOM Ready Or Window Loaded Have Fired;Every now and then I run into a problem which needs some creativity to find a fix. When choosing a course of action, I tend to land first on an extremely complicated solution. However, if I&rsquo m patient enough, I manage to whittle it down to something far more manageable and efficient.. In this #GTMTips post, I&rsquo ll show you one of these extremely simple solutions to a problem which you might normally overcomplicate.;https://www.simoahava.com/gtm-tips/check-if-dom-ready-or-window-loaded-have-fired/
Tue, 02 Feb 2016 09:52:31 +0000;GA Snippet And GA (GTM) Tag On The Same Page;In this article, I&rsquo m going to tackle one of the most frequently asked questions out there:. Can you run Google Analytics using the snippet AND using a Google Tag Manager Tag on the same page?.  There are many facets to this query, so I&rsquo ll try to tackle as many of them as I possibly can.. First, a terminology rant. You hear lots of talk about &ldquo on-page&rdquo and &ldquo inline&rdquo Google Analytics tracking, as that&rsquo s what&rsquo s used to describe the non-GTM way of tracking Google Analytics.;https://www.simoahava.com/analytics/ga-snippet-and-ga-gtm-tag-on-the-same-page/
Mon, 25 Jan 2016 11:44:19 +0000;#GTMTips: Be Careful With The Tracker Name Setting;Hello friends! Today I want to direct your attention to a dangerous setting found within the bowels of the Universal Analytics Tag template in Google Tag Manager. In fact, GTM itself highly discourages you from meddling with it:.  I actually agree with this warning. It should be highly discouraged, as modifying the tracker name introduces a potential hazard to your tracking plan, unless you know what you&rsquo re doing.;https://www.simoahava.com/gtm-tips/be-careful-with-the-tracker-name-setting/
Tue, 19 Jan 2016 11:59:35 +0000;#GTMTips: Data Layer Variable Versions Explained;Google Tag Manager&rsquo s Data Layer is something I&rsquo ve touched upon in pretty much all of my articles. It&rsquo s such an integral part of what makes a tag management solution great and applicable to a host of business scenarios. I&rsquo ve also talked at length about the internal data model of Google Tag Manager, and this #GTMTips post is very much related to this rather murky concept.. In this post, we&rsquo ll go over the Data Layer Variable Version selection, and I&rsquo ll try to explain just what this selector does.;https://www.simoahava.com/gtm-tips/data-layer-variable-versions-explained/
Thu, 14 Jan 2016 11:49:50 +0000;Cookie Settings And Subdomain Tracking In Universal Analytics;Welcome back my friends (to the show that never ends)! It&rsquo s been a couple of weeks since my last barrage of articles, and I think the time is ripe to do some testing!. First things first, here&rsquo s a picture of me shovelling snow:.  And now back to the topic at hand.. One of the things that seems to be a hot topic in Universal Analytics is cross-domain tracking. I&rsquo ve never really tackled the beast head-on, since there&rsquo s such a wealth of excellent articles about it out there.;https://www.simoahava.com/analytics/cookie-settings-and-subdomain-tracking-in-universal-analytics/
Tue, 29 Dec 2015 05:47:30 +0000;Track Dynamically Loaded YouTube Videos In Google Tag Manager;Tracking YouTube videos in Google Tag Manager is one of the more useful things you can do in terms of tracking. YouTube has a wonderful API that you can tap into and convert the detected events into dataLayer messages.. There are some really good solutions out there for tracking YouTube videos in GTM:.  The wonderful solution by Cardinal Path..  An even more thorough treatment by Bounteous.;https://www.simoahava.com/analytics/track-dynamically-loaded-youtube-videos-in-google-tag-manager/
Wed, 23 Dec 2015 08:10:43 +0000;#GTMTips: Track Launch Campaigns In GTM For iOS;In Google Analytics for iOS, there are two types of campaign measurement. There&rsquo s install campaign measurement, which lets you track the channels which brought your visitors to the App Store, where they proceeded to download your app. There&rsquo s also launch campaign tracking, which lets you attribute app launches to specific campaigns.. In this tip post, we&rsquo ll tackle the latter. We&rsquo ll leverage a feature of the Google Analytics iOS SDK to build the parameters, and then push them to dataLayer so that they can be used in the Tag.;https://www.simoahava.com/gtm-tips/gtmtips-track-launch-campaigns-in-gtm-for-ios/
Tue, 22 Dec 2015 07:53:18 +0000;#GTMTips: URL Source In The URL Variable;One of the less-known features of Google Tag Manager, a hidden gem if you will, is the URL Source setting in the URL Variable type. It lets you parse any URL String for its components.. Tip 38: Parse URL strings with the URL Source setting  The setting itself is easy to find. Just edit an existing URL Variable, or create a new one. Then, scroll down to the More Settings divider, expand it, and you&rsquo ll see the URL Source drop-down list.;https://www.simoahava.com/gtm-tips/url-source-in-the-url-variable/
Mon, 21 Dec 2015 09:35:12 +0000;#GTMTips: Multiple GTM Containers On The Page;For some reason, you might run into a situation where you need to add multiple Google Tag Manager containers on the same page. Usually this is because of poor governance or an inflexible organization. My recommendation is to fix things in your projects first, and only resort to multiple containers if you can&rsquo t seem to resolve your governance issues using your vocal cords (or your fists).. Officially, Google Tag Manager introduced support for adding multiple containers earlier in 2015.;https://www.simoahava.com/gtm-tips/multiple-gtm-containers-on-the-page/
