published;title;summary;link
Wed, 29 Nov 2017 00:01:00 -0500;Disrespect To Miss-Respect;It's Alabama, 1963. A black woman stands before a judge, but she refuses to acknowledge him until he addresses her by an honorific given to white women: "Miss." On this week's episode, we revisit the forgotten story of Mary Hamilton, a Freedom Rider who struck a blow against a pervasive form of disrespect.;https://feeds.npr.org/510312/b6e5cd24-8d13-415c-b098-7b4797b9dfae
Wed, 22 Nov 2017 00:01:15 -0500;A Code Switch Thanksgiving Feast;It's a Thanksgiving mashup episode! We speak to Lin-Manuel Miranda about Puerto Rico, a parenting expert about tense family gatherings, and a Native professor about the truth behind the holiday. And for desert, the debate of our time: pumpkin or sweet potato pie?;https://www.npr.org/2017/11/22/565777176/a-code-switch-thanksgiving-feast
Wed, 15 Nov 2017 04:32:00 -0500;Live From Chicago...It's Code Switch!;Hosts Shereen and Gene take on Chi-City with help from Chicago-natives Eve Ewing and Natalie Y. Moore, plus Code Switch's play cousin, Hari Kondabolu. Ewing opens the show with a poem from her new collection, <em>Electric Arches</em>. Kondabolu talks about his upcoming documentary, "The Problem with Apu." And Moore brings her Chicago-expertise to some tough questions from our listeners.;https://www.npr.org/2017/11/15/564162692/live-from-chicago-its-code-switch
Wed, 08 Nov 2017 04:23:00 -0500;Reflections On A Year At Ron Brown High;We spent the past three episodes looking at the first year of a high school for black boys in Washington, D.C. Now, we're taking a look back on our reporting. What does it mean for a school like Ron Brown to exist — and what does that say about our society?;https://www.npr.org/2017/11/08/562566811/reflections-on-a-year-at-ron-brown-high
Wed, 01 Nov 2017 00:01:04 -0400;To Fail Or Not To Fail: The Fierce Debate Over High Standards;With 40 percent of its students at risk of failing, one radical new high school in Washington, D.C. wrestles with whether to lower its own high expectations.;https://feeds.npr.org/510312/773b3ed4-c19b-4df8-9773-ac5841efd793
Wed, 25 Oct 2017 00:01:00 -0400;'They Can't Just Be Average,' Lifting Students Up Without Lowering The Bar;In a radical new high school in Washington, D.C., the push for academic success sometimes clashes with providing young men the love and support they need to thrive.;https://feeds.npr.org/510312/80e84c3b-266f-4ac2-8d12-4944c7c9037a
Wed, 18 Oct 2017 00:01:00 -0400;A Year Of Love And Struggle In A New High School;Too many young, black men struggle in America's education system. Washington D.C. is trying to do something about it with a new, boys-only high school. NPR's Cory Turner and Education Week's Kavitha Cardoza spent hundreds of hours there, reporting on the birth of a school built on one word: Love.;https://feeds.npr.org/510312/feec5f46-139b-4ce5-a946-ac896e959b01
Wed, 11 Oct 2017 00:18:00 -0400;The Passing Of A "Failing" School;When a school shuts down, students lose more than a place of learning they lose friends, mentors and a community. This is an experience that disproportionately affects black students in the U.S. Shereen Marisol Meraji looks at what it's like when a predominantly black suburb outside Pittsburgh loses its only public high school.;https://www.npr.org/2017/10/11/556968554/the-passing-of-a-failing-school
Wed, 04 Oct 2017 00:01:00 -0400;Puerto Rico, My Heart's Devotion;The haphazard response to Hurricane Maria has underscored the tricky, in-between space that Puerto Ricans occupy. They're U.S. citizens — although nearly half of the country doesn't know that. But those who live in Puerto Rico don't enjoy many of the same privileges as citizens on the mainland. In this week's episode, Shereen travels to one of the most Puerto Rican enclaves in the country to explore the fraught relationship Puerto Ricans have with their American-ness.;https://www.npr.org/2017/10/04/555430389/puerto-rico-my-hearts-devotion
Wed, 27 Sep 2017 00:18:00 -0400;Befuddled By Babies, Love And Ice Pops? Ask Code Switch;When social interactions become racially charged, sometimes even the most woke among us are prone to faux pas. So this week, we're taking on our listeners' most burning questions about race. We'll talk weddings. We'll talk kiddos. And most of all, we'll talk paletas.;https://feeds.npr.org/510312/1d04b4db-4295-45c7-95e1-d4bc55e0e893
Mon, 18 Sep 2017 15:41:00 -0400;A Weed Boom, But For Whom?;The history of cannabis in the U.S. ― and its criminalization ― is deeply interwoven with race. As the legal cannabis market gains traction, people of color who were targeted by the drug war could be left out of the green rush.;https://feeds.npr.org/510312/09be0d15-5452-4abb-a41d-4c0edac963b7
Wed, 13 Sep 2017 00:01:00 -0400;It's Getting (Dangerously) Hot in Herre;On this week's episode we talk about why certain communities are more vulnerable to catastrophic weather events like hurricanes and heat waves. Saying "mother nature doesn't discriminate," ignores the fact that discrimination exacerbates her wrath.;https://www.npr.org/2017/09/13/550452204/its-getting-dangerously-hot-in-herre
Wed, 06 Sep 2017 00:18:00 -0400;An Advertising Revolution: "Black People Are Not Dark-Skinned White People";How do you get black people to buy cigarettes made for cowboys and antebellum-style beer? Turns out, you don't. On this episode: Tom Burrell, who transformed the ad industry with a simple motto, "Black people are not dark-skinned white people.";https://feeds.npr.org/510312/9a3519b3-7eaa-469f-8945-c035e104335b
Wed, 30 Aug 2017 01:08:00 -0400;'I'm Not A Racist, I'm Argentine!';On this week's episode, a viral video gives us the opportunity to talk about racism towards and within the Latino community. When a Latino flipped over a street vendor's cart in Los Angeles, many were surprised it was a Latino-on-Latino incident. We'll talk about why the video is surprising and why it isn't.;https://feeds.npr.org/510312/0f9629f0-2b00-44a3-9d6c-1f92aec1ba4c
Wed, 23 Aug 2017 02:13:00 -0400;The Unfinished Battle In the Capital Of The Confederacy;As calls to remove Confederate memorials grow louder, we head to Richmond, Va., where the veneration of Confederate leaders has been a source of local pride — and revulsion — for more than a century.;https://feeds.npr.org/510312/55290189-ec38-435f-a26d-cfc140c4975b
Wed, 16 Aug 2017 02:06:00 -0400;Charlottesville;After a white supremacist rally in Charlottesville spiraled into deadly violence, residents of the Virginia town do some soul-searching. Plus: a scholar on the politics of white resentment, and a GOP operative worries about the party's long-term future.;https://feeds.npr.org/510312/60e0a92b-b5a3-45de-8608-d2be4152b5d1
Wed, 09 Aug 2017 00:01:00 -0400;Who's Your Great-Great-Great-Great Granddaddy?;Spit into a tube and get in touch with your ancestors! Or not. On this episode we interview the founder of a project that uses DNA tests to talk about race in America. And Kim TallBear, a Native American anthropologist, says why she thinks DNA tests don't really tell you much about yourself.;https://feeds.npr.org/510312/f2d5701b-6a33-4bf5-9a9e-c18cdd64e0cd
Wed, 02 Aug 2017 00:01:00 -0400;The U.S. Census and Our Sense of Us;The Census is so much more than cold, hard data. It's about what we call ourselves, the ways we see ourselves and how we're represented. On this episode we ask the former head of the Census bureau why he quit. We talk about how the Census helped create 'Hispanic' identity. And we talk through some of the proposed race and ethnicity categories that may show up on the 2020 questionnaire.;https://feeds.npr.org/510312/711573e4-2ede-4414-8746-43b458e33282
Wed, 26 Jul 2017 00:01:00 -0400;What's Good? Talking Hip-Hop and Race With Stretch & Bobbito;Shereen and Gene mix it up with the pioneering hip-hop radio hosts Stretch and Bobbito. These impresarios ran a legendary show in New York City during most of the 1990s. Now they're hosting an interview podcast featuring guests like Stevie Wonder, Dave Chappelle and Mahershala Ali.;https://feeds.npr.org/510312/02d93535-5122-4ce3-9683-ac0eb743b741
Wed, 19 Jul 2017 00:01:01 -0400;What's So Wrong With African Americans Wearing African Clothes?;Leila Day and Hana Baba are hosts of a new podcast called The Stoop. It features conversations black people have amongst themselves — but rarely in public. The pair swing by to talk with Shereen and Gene about their show, and share an episode about a very thorny question: Can African-Americans wear clothing and accessories that originated with African cultures they're not familiar with?;https://www.npr.org/2017/07/19/536049556/whats-so-wrong-with-african-americans-wearing-african-clothes
Wed, 12 Jul 2017 00:01:00 -0400;A Police Video From Charlotte;This encore presentation goes deep on a case involving a white police officer and an unarmed black man in Charlotte, NC. Videos in police-involved shootings can add detail to these cases, but as our colleague Kelly McEvers of the Embedded podcast reports, what you see depends on who you are.;https://www.npr.org/2017/07/12/532759799/a-police-video-from-charlotte
Wed, 05 Jul 2017 00:01:00 -0400;The Supreme Court Decides In Favor Of A Racial Slur...Now What?;The U.S. Supreme Court recently decided in favor of Simon Tam, front man of the band The Slants. The group has been fighting the U.S. Patent and Trademark Office for nearly a decade, for the right to use the slur.;https://feeds.npr.org/510312/58fef893-c648-4131-881a-d19851c459d1
Wed, 28 Jun 2017 06:02:00 -0400;It's Our Anniversary;Shereen and Gene celebrate our first year on the podcast. We take a look back to some memorable stories with updates from the team and some of our guests.;https://feeds.npr.org/510312/381d089f-f312-4323-beaf-0a49d1944ab2
Wed, 21 Jun 2017 00:01:00 -0400;What To Make Of Philando Castile's Death, One Year Later;In the aftermath of the acquittal of the officer who shot and killed Philando Castile, Gene and Shereen speak to a reporter who has followed the case since the beginning. We also speak to a friend of Castile's.;https://feeds.npr.org/510312/95b8dbf7-866c-4a47-85a3-0930c5780fbe
Wed, 14 Jun 2017 00:04:00 -0400;Encore: 'You're A Grand Old Flag';Why do some people of color embrace the American flag while others refuse to wave it? In this episode from the Code Switch archives, Gene Demby and Adrian Florido unpack the complicated patriotism and evolving use of the flag with immigrant rights protesters and Native American veterans.;https://feeds.npr.org/510312/a89fad80-6959-4c23-a46d-11de90fd1e9d
Wed, 07 Jun 2017 00:01:24 -0400;A Prescription For "Racial Imposter Syndrome";Shereen and Gene look at "racial imposter syndrome." It's what one listener described as feeling fake, or inauthentic, in her identity. We invited listeners to write in, and hundreds of bi-racial and multi-cultural people shared their views. We'll also talk to social scientists about the basic need for belonging and the role language plays in identity. Later, writer Heidi Durrow joins us. She's founder of The Mixed-Remixed Festival, the largest annual gathering of its kind in the U.S.;https://feeds.npr.org/510312/3b200aa1-2b4a-4070-9a90-8ede3f792615
Wed, 31 May 2017 23:43:00 -0400;'Give It Up For DJ Blackface!';This week, we follow the strange trend of white dance-music DJs who pass themselves off as black artists. Gene talks to legendary House music DJ Ron Trent. The European producer Guy Tavares chimes in from The Netherlands on what he sees as overhyped controversy. Piotr Orlov, who covers dance music for NPR weighs in on what this all means for music fans.;https://www.npr.org/2017/05/31/528816138/give-it-up-for-dj-blackface
Wed, 24 May 2017 00:01:02 -0400;We're Still Talking About "My Family's Slave";This week, we join the global conversation on <em>The Atlantic</em>'s essay "My Family's Slave," in which Alex Tizon writes about Eudocia Tomas Pulido, who was his family's katulong, or domestic servant, for 56 years. Why did Eudocia's story hit such a raw nerve in the U.S. and the Philippines? Shereen and Gene talk to Vicente Rafael, a professor who has studied and written about the practice in his native Philippines. We also hear from Lydia Catina Amaya, a Filipina who was a katulong in the Philippines and the United States. And we talk to Melissa Tizon, the author's widow. Eudocia Tomas Pulido lived in their home for the last 12 years of her life.;https://www.npr.org/2017/05/24/528810319/-were-still-talking-about-my-familys-slave
Sat, 20 May 2017 00:01:00 -0400;Japanese Americans Exiled In Utah;The story of over 100,000 Japanese Americans enduring life in internment camps during WW II is well known, but a few thousand avoided the camps, entirely by, essentially, self-exiling. Code Switch correspondent Karen Grigsby Bates talks with research historian Diana Tsuchida, about the hidden history of Japanese Americans who survived by creating farming communities, like the one in Keetley, Utah. We also hear directly from survivors about life as internally displaced American citizens.;https://www.npr.org/2017/05/20/525326110/japanese-americans-exiled-in-utah
Wed, 17 May 2017 00:03:00 -0400;Master of None's Alan Yang Unpacks Season 2;Gene and guest co-host Lenika Cruz, who covers culture at The Atlantic, welcome Alan Yang. He and comedian Aziz Ansari created an Emmy-winning comedy series that stepped comfortably out of the usual TV comfort zones. <em>Master of None</em> just premiered an already beloved second season, and Yang talks about making bold creative choices, crafting inclusive stories, and writing complex characters with an Asian American lead at the center of it all.;https://www.npr.org/2017/05/17/525324737/master-of-nones-alan-yang-unpacks-season-2
Wed, 10 May 2017 00:01:00 -0400;The Blessing (And Curse?) Of Miss Saigon;Miss Saigon has returned to Broadway. When the hit musical was first performed was controversial for its stereotypes and story and casting choices. Shereen is joined by teammate Kat Chow to explore Miss Saigon's journey in 2017.;https://www.npr.org/2017/05/10/527102328/the-blessing-and-curse-of-miss-saigon
Wed, 03 May 2017 00:01:00 -0400;Talking Black-ish With Star Yara Shahidi And Creator Kenya Barris;Black<em>-ish</em> creator (Kenya) and the show's 17-year-old star (Yara) talk about what's next for them on TV and in real life. Kenya explains why he's never felt pressure to explain cultural jokes. Yara breaks down ways Gen Z is ahead of the rest of us. Plus, they preview a possible spin-off!;https://feeds.npr.org/510312/5e057871-a55f-4aa5-b37d-5d4eb6d3c9e5
Sat, 29 Apr 2017 00:01:00 -0400;The LA Unrest (Or Riots) 25 Years Later;We hear from a Latino city councilman who was there when it all went down, a Korean-American who worked at her family's gas station in Compton and a prominent black pastor who gave a memorable sermon to his South LA congregation. Oh, and we tag in our play cousins Mandalit Del Barco and David Greene for this one.;https://www.npr.org/2017/04/29/521123570/the-la-unrest-or-riots-25-years-later
Wed, 26 Apr 2017 00:03:00 -0400;John Leguizamo, Still In Search Of John Leguizamo;This week, Gene welcomes NPR's Audie Cornish to talk about multi-talented writer, producer and comedian John Leguizamo. As a performer, he's mined his Latino identity through his own family and old New York neighborhoods for decades. Audie interviewed Leguizamo in New York during the current run of his latest one-man show, <em>Latin History For Morons</em>. Now a father, Leguizamo struggles with what he knows and what he can teach his son and daughter about being Latino in the U.S., while challenging himself to be the dad he'd always wanted his own father to be.;https://www.npr.org/2017/04/26/525324069/john-leguizamo-still-in-search-of-john-leguizamo
Wed, 19 Apr 2017 00:01:28 -0400;Mailbag! Listener Questions and Comments That Got Us Thinking;Shereen and Gene tackle listeners' reactions to recent episodes. One wants to know the difference between Persian and Iranian. (It's complicated.) Another wants more details about the risks to churches for becoming sanctuaries. (We asked a lawyer.) And a professor gave us a "loving critique" of our episode on Native hunting rights and sovereignty. (Thank you.) Plus a special call-out to the racial imposter in you.;https://www.npr.org/2017/04/19/524587407/mailbag-listener-questions-and-comments-that-got-us-thinking
Sat, 15 Apr 2017 00:00:00 -0400;How One Inmate Changed The Prison System From The Inside;In this Podcast Extra, NPR correspondent Joe Shapiro recalls the life and legacy of Martin Sostre, someone he first reported on as a student in the 1970s. Sostre died a free man in 2015. But he spent at least nine years of his life in solitary confinement, including in the notorious Attica prison. Today, Sostre's life and pioneering prisoners' rights work is largely hidden from the public.;https://feeds.npr.org/510312/274308bb-0a74-4ab3-942c-d55ec0c13bce
Wed, 12 Apr 2017 00:01:25 -0400;The Beef Over Native American Hunting Rights;Shereen and Gene welcome reporter Nate Hegyi, who spent a day in Montana with a Nez Perce hunting party, a tribe that faces strong opposition from some who see these rights as unfair and out of sync with modern life.;https://www.npr.org/2017/04/12/523413748/the-beef-over-native-american-hunting-rights
Wed, 05 Apr 2017 00:01:00 -0400;Changing Colors In Comics;Gene and guest host Glen Weldon (our play cousin from Pop Culture Happy Hour) explore how comics are used as spaces for mapping race and identity. Gene visits Amalgam Comics and Coffeehouse in Philadelphia, and chats with proprietor Ariell Johnson who is reclaiming the comic book store, which once made her uneasy as a black fan. Meanwhile, C. Spike Trotman, another black woman, has made a name for herself as an online comics publisher of Iron Circus Comics in Chicago. We also talk to artist and designer Ronald Wimberly for his perspective as a black creator who has worked for Marvel and DC, the titans of corporate comics.;https://feeds.npr.org/510312/1116ee62-5531-4d9d-91ce-33f8942e8c0f
Sat, 01 Apr 2017 00:01:00 -0400;Podcast Extra En Español: Jeanette Vizguerra;Jeanette Vizguerra speaks with Adrian Florido about her experience living in the church where she's taken sanctuary as she fights her deportation case. <em>Jeanette Vizguerra habla con Adrián Florido sobre su experiencia viviendo en la iglesia donde ha tomado santuario mientras disputa su caso de deportación.</em>;https://www.npr.org/2017/04/01/522239102/podcast-extra-en-espa-ol-jeanette-vizguerra
Wed, 29 Mar 2017 00:01:00 -0400;Sanctuary Churches: Who Controls The Story?;Code Switch's Adrian Florido has been covering the new sanctuary movement for us. For this episode, he spoke to key players to understand why hundreds of churches are ready to start a public fight with the current administration to prevent deportations of immigrants living in the U.S. illegally. He also looks at why the movement has to wrestle with important questions: Who controls the story and the message? How much say does an individual or family have in how a sanctuary church leverages their story? Adrian also has a candid talk with Jeanette Vizguerra, who is living inside a Colorado church, as she fights a legal deportation battle. It could be years before she is able to step outside the church. As Adrian reports, the decisions, intentions and relationships complicate the work of sanctuary churches.;https://feeds.npr.org/510312/19697c22-f044-4bbd-9adc-706a93a08a46
Wed, 22 Mar 2017 00:01:00 -0400;A Bittersweet Persian New Year;It's springtime, and the celebration of rebirth and the New Year in Iranian-American communities is tempered by the recent rise in Islamaphobic incidents and ongoing uncertainties around the travel ban. To mark Nowruz, Gene and Shereen talk about what's bitter and what's sweet with Nilou Motamed, the Iranian-American editor-in-chief of Food & Wine magazine, and visit with Code Switch friend and comedian Negin Farsad.;https://www.npr.org/2017/03/22/520396507/a-bittersweet-persian-new-year
Sat, 18 Mar 2017 04:04:00 -0400;The 80-Year Mystery Around 'Fred Douglas' Park;In Nashville, there was a time when the idea of a "Negro park" ruffled feathers. For more than 80 years, there's been confusion about whether a park originally created during segregation and named for a seemingly nonexistent "Fred Douglas" might have actually been intended to honor the great abolitionist and statesman. Reporter Blake Farmer of member station WPLN explores the park's controversial history and how the city finally decided to clarify the park's name.;https://feeds.npr.org/510312/02acce76-43af-4c8b-bbc7-9c417707ff7c
Wed, 15 Mar 2017 00:01:15 -0400;Not-So-Simple Questions From Code Switch Listeners;Gene and Shereen tackle some Code Switch listeners' questions about race and identity with a voice coach, a professor of children's literature, and two former interns who are now reporters: What's someone really asking when they say "What are you?" Where did the archetype of "The Magical Negro" come from? How has the meaning of "woke" evolved? And what does it mean to <em>sound</em> like an American in 2017? And many other questions in between the lines.;https://www.npr.org/2017/03/15/520150741/not-so-simple-questions-from-code-switch-listeners
Wed, 08 Mar 2017 00:02:00 -0500;Safety-Pin Solidarity: With Allies, Who Benefits?;Does wearing safety pins and giving speeches at awards shows make you an ally? On this episode we explore the conundrums of ally-ship with activist and blogger ShiShi Rose, who helped organize the Women's March, Taz Ahmed, co-host of the GoodMuslimBadMuslim podcast, the Reverend Timothy Murphy, and our editor, Juleyka Lantigua-Williams. We also talk with the co-founder of a black-owned company that teaches white people how to be better allies, for a fee.;https://www.npr.org/2017/03/08/516907017/safety-pin-solidarity-with-allies-who-benefits
Wed, 01 Mar 2017 00:02:00 -0500;In Search Of Puerto Rican Identity In Small-Town America;Puerto Ricans are migrants not immigrants, Spanish and English, domestic yet foreign — as we like to say on Code Switch, it's complicated. A hundred years ago this week, Puerto Ricans became U.S. citizens by law with the passing of the Jones Act. Since then, they've had a complicated and fraught relationship with what it means to be American. Shereen traveled to Holyoke, Massachusetts to explore what the Jones Act has meant to Puerto Rican identity on stateside in the last century. Holyoke has the highest ration of Puerto Ricans living in the U.S. - nearly 50% of residents there have Puerto Rican heritage. An earlier version of this podcast stated that Myriam Quiñonez has three children. She has two.;https://www.npr.org/2017/03/01/516620923/in-search-of-puerto-rican-identity-in-small-town-america
Wed, 22 Feb 2017 00:01:20 -0500;The Horror, The Horror: "Get Out" And The Place of Race in Scary Movies;It's one of the oldest clichés of horror movies: the black guy dies first. But that's not the case in the new film "Get Out," written and directed by Jordan Peele (best known for the Comedy Central series "Key And Peele"). Gene and guest host Eric Deggans chat with Peele about his new film, check in with African-American filmmaker Ernest Dickerson, who's directed many scary movies and TV shows, and dive deep into race in horror-movie history with Robin Means Coleman, who's been analyzing and writing about the genre for over a decade.;https://feeds.npr.org/510312/d8758819-a434-451c-a0c1-a5d9d928e43e
Wed, 15 Feb 2017 00:01:00 -0500;Ten Thousand Writers... and Two Intrepid Podcast Hosts;Gene welcomes Code Switch reporter Kat Chow as guest host and they camp out at one of the biggest conferences for writers on the planet, held by the Association of Writers & Writing Programs. There, they talk with literary stars and publishing world veterans about everything from hip hop lyricism to the role of the artist in trying political times to buzz-worthy emerging writers of color.;https://feeds.npr.org/510312/583fada7-9329-495d-bd43-1d2edb93ce97
Wed, 08 Feb 2017 00:00:00 -0500;Oscars So Black...At Least, In Documentaries;A filmmaker of color is almost certain to win this year's Oscar for Best Documentary Feature. In fact, for the first time, African-American documentarians made up most of the nominees. We talk with Ava DuVernay, whose movie "13th," made her the first black female director to be nominated in this category. And the Emmy and Peabody award-winning documentarian Noland Walker, now of ITVS, tells us about how the film industry has responded to documentarians of color since he started as a production assistant on the landmark PBS documentary series, "Eyes On the Prize" in the late 1980s.;https://feeds.npr.org/510312/3e6222cd-1a10-4922-bbb7-fe2451849269
Wed, 01 Feb 2017 00:01:00 -0500;Encore Plus: Who Is A Good Immigrant, Anyway?;Shereen and Gene are joined by Code Switch's own Adrian Florido to revisit a conversation about how advocates are challenging the narrative of the "good" or "bad" immigrant. Adrian previously reported on what happens when advocates try to champion an undocumented immigrant who was convicted of a crime. For many people, "DREAMers," were considered the most sympathetic characters in the immigration reform drama. But a new administration is in the White House, and what was once a very complicated landscape is changing. Later, economist Ike Brannon from the CATO Institute joins the conversation.;https://feeds.npr.org/510312/5019acd8-e1d3-478a-8f04-3b51b76fa86e
Wed, 25 Jan 2017 19:46:00 -0500;So, What Are You Afraid of Now?;Code Switch listeners join Shereen and Gene in talking about their concerns and frustrations during the first hundred days of President Trump's administration. Our guest is MacArthur "genius grant" recipient Ahilan Arulanantham of the ACLU of Southern California.;https://feeds.npr.org/510312/e50b6c9d-104c-43d9-89d3-5ad374101f13
Wed, 18 Jan 2017 00:01:00 -0500;Obama's Legacy: Did He Remix Race?;We conclude our three part series of conversations on President Obama's racial legacy. It's likely that Barack Obama will be known not only as the first black president, but also as the first president of everybody's race. Many Americans and people beyond the U.S. borders have projected their multicultural selves onto the president. Gene and Shereen are joined by poet Richard Blanco, Angela Rye, head of the political advocacy firm IMPACT Strategies, and NYU history professor Nikhil Singh.;https://feeds.npr.org/510312/12318fe6-2d4a-49d1-bc83-48ffd18f9710
Wed, 11 Jan 2017 16:02:00 -0500;Obama's Legacy: Callouts and Fallouts;Shereen and Gene continue our conversation on President Barack Obama's racial legacy. Where did the president fall short — or fail — people of color? We hear opinions about Obama's actions as they affected Latinos, African Americans, and Native Americans. Janet Murguia is president of the National Council of La Raza. Simon Moya-Smith is editor of Indian Country Today and a citizen of the Oglala Lakota Nation. Carla Shedd teaches sociology and African American studies at Columbia University she wrote the book "Unequal City: Race, Schools, and Perceptions of Injustice.";https://feeds.npr.org/510312/6ebd8158-6c40-4522-9e92-a5456e40f84c
Wed, 04 Jan 2017 00:01:00 -0500;Obama's Legacy: Diss-ent or Diss-respect?;In the first of three conversations about President Barack Obama's racial legacy,Code Switch asks how much race or racism drove the way the first black president was treated and how he governed. Did the president misjudge the state of race relations in America? Real talk about the Obama legacy is just a click away on this week's podcast. Gene and Shereen are joined by Jamelle Bouie, Slate's chief political correspondent, and Tressie McMillan Cottam, sociologist at Virginia Commonwealth University.;https://feeds.npr.org/510312/a63ad570-2adb-4f67-a3ec-89c7e1bcd78f
Wed, 28 Dec 2016 00:04:00 -0500;Encore: Everyone Is Talking To Barry Jenkins, But Our Interview Is (Still) the Best!;We revisit Gene's conversation with filmmaker Barry Jenkins to close out 2016. Jenkins' latest movie is Moonlight. There's buzz for awards nominations, including the Oscars.;https://www.npr.org/2016/12/28/506229709/encore-everyone-is-talking-to-barry-jenkins-but-our-interview-is-still-the-best
Wed, 21 Dec 2016 04:09:00 -0500;A Chitlins Christmas: Bah Humbug!;You know it when you see it or, maybe by the smell. It's the holiday dish no one really <em>likes </em>but someone always makes "because it's tradition." Not all food traditions are equally appetizing... but they often remind us who we are. We asked you to tell us about dishes you don't like, but that keep showing up during the holiday season. We check in with poet Kevin Young to find out why chitlins will always grace his table. And restaurateur Genevieve Villamora joins Gene and Shereen to talk about dinuguan ... a traditional Filipino pork stew with strong flavors (made with pig's blood). She avoided it as a kid, but now, it's served at her acclaimed Washington DC restaurant "Bad Saint.";https://www.npr.org/2016/12/21/504483543/a-chitlins-christmas-bah-humbug
Wed, 14 Dec 2016 08:16:00 -0500;Hold Up! Time For An Explanatory Comma;Gene and Shereen ask how much cultural context to give when talking about race and culture. So, how much context should you have to provide? Comedian Hari Kondabolu, co-host of the podcast Politically Re-Active, deals with these questions regularly, both in his stand-up routine and on his podcast.;https://www.npr.org/2016/12/14/504482252/-hold-up-time-for-an-explanatory-comma
Wed, 07 Dec 2016 00:01:00 -0500;Audie and the Not-So-Magic School Bus;NPR's Audie Cornish was bused to an affluent suburban school outside Boston in a voluntary integration program. She reflects on her experiences with Gene Demby and talks about stories she recently reported on kids using the program today. Matthew Delmont joins the conversation. He teaches history at Arizona State University and wrote the book "Why Busing Failed.";https://www.npr.org/2016/12/07/504482762/audie-and-the-not-so-magic-school-bus
Wed, 30 Nov 2016 00:01:14 -0500;Encore: Asian American Letter on Behalf of Black Lives;We present an encore episode from Summer 2016: Shereen Marisol Meraji and Kat Chow talk with Christina Xu about her project to open up a difficult race conversation between younger and older generations of Asian-American families. We hear from a daughter and her father as they discuss why she thought it was important to join Black Lives Matter marches.;https://www.npr.org/2016/11/30/502313668/encore-asian-american-letter-on-behalf-of-black-lives
Wed, 23 Nov 2016 00:01:00 -0500;Want Some Gravy With Those Grievances?;For families of color, the recent Presidential campaign season and election results may affect the tone of conversations at Thanksgiving and throughout this holiday season. Shereen and Gene are joined by Kat from the Code Switch Team to dissect dinner table politics. We also hear from people who answered our social media call-out, and later, journalist and professor Asra Nomani and her father Azar talk with Shereen about how they came to terms with political differences in the family. Asra Nomani, a Muslim woman and immigrant, revealed in an op-ed that she voted for Donald Trump.;https://www.npr.org/2016/11/23/502313956/want-some-gravy-with-those-grievances
Wed, 16 Nov 2016 02:37:00 -0500;Another Black President Says Goodbye To Washington;Actor Christopher Jackson steps down this week from his role as George Washington in the award-winning Broadway show Hamilton. Gene gets an exit interview.;https://www.npr.org/2016/11/16/500669107/another-black-president-says-goodbye-to-washington
Wed, 09 Nov 2016 21:22:00 -0500;A Muslim and A Mexican Walk Into A Bar....;Gene and Shereen digest the surprising results of the presidential election with help from a comedian and a columnist. Negin Farsad hosts the podcast "Fake The Nation." Gustavo Arrellano is editor of "OC WEEKLY" in Orange County, California, and writes the column "¡Ask A Mexican!.";https://feeds.npr.org/510312/42ad6ffa-f73f-4be7-a558-5ad6509f1b7f
Wed, 02 Nov 2016 00:01:25 -0400;Apocalypse Or Racial Kumbaya? America After Nov. 8;In just a few days, the election will be over. But the racism, anger and fear that have surfaced will still be with us. Gene and Shereen talk with Carol Anderson, historian and author of "White Rage," and Whitney Dow, creator of the Whiteness Project, about what happens to those feelings after Nov. 8.;https://www.npr.org/2016/11/02/500088540/apocalypse-or-racial-kumbaya-america-after-nov-8
Wed, 26 Oct 2016 10:30:00 -0400;Everyone Is Talking To Barry Jenkins But Our Interview Is The Best;Just kidding. But seriously, "Moonlight," Jenkins' new film, is the movie of the moment. Gene talks with him about what it took to get the movie made, what it was like to film in the Miami projects where he grew up, and - yep - the theme of black masculinity.;https://www.npr.org/2016/10/26/498757070/everyone-is-talking-to-barry-jenkins-but-our-interview-is-the-best
Wed, 12 Oct 2016 00:00:00 -0400;Encore: "I'm Not Black I'm O.J.";From the Code Switch archives: Gene talks with Ezra Edelman, director of the ESPN documentary "OJ: Made in America." For a long time, O.J. Simpson seemed to be running away from his race. "I'm not black, I'm O.J.!" he'd tell his friends. Gene and Ezra consider O.J.'s identity beyond the frame of the so-called "Trial of the Century." (A warning, this episode has some racially charged language.);https://www.npr.org/2016/10/12/497565530/encore-im-not-black-im-o-j
Wed, 05 Oct 2016 00:08:00 -0400;Who Is A Good Immigrant, Anyway?;You might call "Dreamers" the most sympathetic characters in the immigration reform drama. But what happens when advocates try to champion an illegal immigrant who's a felon? Adrian and Shereen explore how advocates are challenging the narrative of the "good" and "bad" immigrant.;https://www.npr.org/2016/10/05/496091486/who-is-a-good-immigrant-anyway
Wed, 28 Sep 2016 00:00:00 -0400;The Code Switch Guide To Handling Casual Racism;Awkward comments. Rude questions. Casual racism. What do you do when it happens in your presence? The mental calculus is hard enough. It gets even harder when the comment is coming from your friends or family. Gene, Shereen, and Karen from Code Switch along with special guest Nicole Chung share stories and search for solutions.;https://feeds.npr.org/510312/3dd1765b-b70b-48e3-a1f2-9a256a278a11
